name,addr_street,addr_housenumber,addr_postcode,addr_city,addr_country,latitude,longitude,website_url,website_effective_url,website_http_status,website_is_valid,website_discovery_method,menu_url,menu_http_status,menu_is_valid,menu_discovery_method
Oni,Prinsestraat,35,2513CA,'s-Gravenhage,,52.0787955,4.3060133,https://oni-restaurant.nl/,https://oni-restaurant.nl/,200,true,osm,https://oni-restaurant.nl/wp-content/uploads/2025/04/2310150-ONI-Menukaart-APR-2023-315x297-1.pdf,200,true,link_text
La Lanterna,Dagelijkse Groenmarkt,36,2513AL,'s-Gravenhage,,52.0773506,4.3080362,https://www.lalanterna.nl/,https://www.lalanterna.nl/,,true,reuse,https://www.lalanterna.nl/menuvestigingen,200,true,nav
Zheng,Prinsestraat,33,2513CA,'s-Gravenhage,,52.0787602,4.3060842,https://restaurantzheng.com/,https://restaurantzheng.com/,200,true,osm,https://restaurantzheng.com/menu/,200,true,header
Saludable Taqueria,Molenstraat,42,2513BL,'s-Gravenhage,,52.0796040,4.3058434,https://saludable.nl/,https://saludable.nl/,200,true,osm,https://bestellen.saludable.nl/,200,true,link_text
Floc,Prinsestraat,42A,2513CE,'s-Gravenhage,,52.0787892,4.3056653,https://www.flocrestaurant.nl/,https://www.flocrestaurant.nl/,200,true,osm,https://www.flocrestaurant.nl/menu-frans/,200,true,slug
Brasserie 't Ogenblik,Molenstraat,4C,2513BK,'s-Gravenhage,,52.0801862,4.3074634,https://t-ogenblik.nl/,https://t-ogenblik.nl/,200,true,osm,https://t-ogenblik.nl/menukaart/,200,true,link_text
Bistro Pomona,Molenstraat,52,2513BL,'s-Gravenhage,,52.0794445,4.3053242,,,,false,,,,false,
Deluca,Passage,5;7,2511AB,'s-Gravenhage,,52.0782101,4.3103648,https://www.de-luca.nl/,https://www.de-luca.nl/,200,true,osm,https://www.de-luca.nl/menukaart/,200,true,header
BY AMI,Prinsestraat,5A,2513CA,'s-Gravenhage,,52.0782654,4.3071321,,,,false,,,,false,
El Basha,Laan,6,2512GM,'s-Gravenhage,,52.0759230,4.3081070,,,,false,,,,false,
Vapiano,Buitenhof,51,2513AH,'s-Gravenhage,,52.0788088,4.3096325,https://vapiano.nl/restaurant/vapiano-den-haag-buitenhof/,https://vapiano.nl/restaurant/vapiano-den-haag-buitenhof/,200,true,osm,https://vapiano.nl/menu-vapiano/,200,true,header
Dayang,Prinsestraat,65,2513CB,'s-Gravenhage,,52.0795315,4.3047270,,,,false,,,,false,
A Ora Pizza,Maziestraat,5A,2514GT,'s-Gravenhage,,52.0832709,4.3042404,https://www.aorapizza.nl/,https://www.aorapizza.nl/,200,true,osm,https://www.aorapizza.nl/menu,200,true,nav
Tio Bigotes,Spuistraat,67,2511BC,'s-Gravenhage,,52.0780762,4.3132916,https://tiobigotes.nl/,https://tiobigotes.nl/,200,true,osm,https://tiobigotes.nl/,200,true,header
Noh,Prinsestraat,77,2513CC,'s-Gravenhage,,52.0797100,4.3045073,,,,false,,,,false,
Restaurant Mogogo,Prinsestraat,66,2513CE,'s-Gravenhage,,52.0790613,4.3051897,https://www.mogogo.nl/,https://www.mogogo.nl/,200,true,osm,,,false,
Ekmekci,Spuistraat,71,2511BC,'s-Gravenhage,,52.0781862,4.3135969,https://ekmekci.nl/den-haag/,https://ekmekci.nl/den-haag/,200,true,osm,https://ekmekci.nl/menu2025/,200,true,nav
Bakplaats,Grote Markt,8,2511BG,'s-Gravenhage,,52.0757087,4.3086340,,,,false,,,,false,
Kua,Torenstraat,77,2513BP,'s-Gravenhage,,52.0788945,4.3043245,https://www.kuarestaurant.nl/,https://www.kuarestaurant.nl/,200,true,osm,https://www.kuarestaurant.nl/menu/,200,true,nav
Taverna Ouzomezes,Maziestraat,8C,2514GT,'s-Gravenhage,,52.0831939,4.3042588,,,,false,,,,false,
Shibuya,Kettingstraat,9,2511AL,'s-Gravenhage,,52.0777067,4.3104515,,,,false,,,,false,
Trio,Annastraat,9,2513AT,'s-Gravenhage,,52.0786443,4.3083333,https://www.trioeethuis.nl/,https://www.trioeethuis.nl/,200,true,osm,https://www.trioeethuis.nl/menu,200,true,header
La Liguria,Noordeinde,97,2514GD,'s-Gravenhage,,52.0826691,4.3054857,,,,false,,,,false,
Bustan,Prinsestraat,99,2513CC,'s-Gravenhage,,52.0799571,4.3042365,,,,false,,,,false,
Made In Sud,Molenstraat,9A,2513BH,'s-Gravenhage,,52.0801677,4.3072018,,,,false,,,,false,
Goed Volck.,Hooistraat,1,2514BM,'s-Gravenhage,,52.0845350,4.3133063,https://www.goedvolck.nl/,https://www.goedvolck.nl/,200,true,osm,https://www.goedvolck.nl/lunch,200,true,header
Fratelli,Tournooiveld,1,2511CX,'s-Gravenhage,,52.0815408,4.3133224,,,,false,,,,false,
Tapisco,Kneuterdijk,11,2514EM,'s-Gravenhage,,52.0809272,4.3094198,https://www.tapisco.nl/,https://www.tapisco.nl/,200,true,osm,https://www.tapisco.nl/appetizers,200,true,header
Maharani,Noordeinde,93,2514GD,'s-Gravenhage,,52.0825979,4.3055582,https://www.restaurantmaharani.nl/en/home/,https://www.restaurantmaharani.nl/en/home/,200,true,osm,https://www.restaurantmaharani.nl/en/menu/,200,true,sitemap
Miter,Denneweg,120,2514CL,'s-Gravenhage,,52.0855898,4.3119639,,,,false,,,,false,
San Telmo,Kazernestraat,116,2514CW,'s-Gravenhage,,52.0841238,4.3129764,https://www.santelmo.nl/,https://www.santelmo.nl/,200,true,osm,https://www.santelmo.nl/menu,200,true,header
Baladi,Torenstraat,95,2513BP,'s-Gravenhage,,52.0788304,4.3039354,https://www.baladionline.nl/,https://www.baladionline.nl/,200,true,osm,https://www.baladionline.nl/Menu/,200,true,header
Meraklis,Hooikade,14A,2514BH,'s-Gravenhage,,52.0852666,4.3131847,https://www.meraklisdenhaag.nl/,https://www.meraklisdenhaag.nl/,200,true,osm,https://www.meraklisdenhaag.nl/assets/images/websiteENGGRIEKS_RESTAURANT_MERAKLIS_ENGMENU2023.pdf,200,true,link_text
The African Granary,Parkstraat,37,2514JD,'s-Gravenhage,,52.0827110,4.3085808,https://theafricangranary.nl/en,https://theafricangranary.nl/en,200,true,osm,https://theafricangranary.nl/en/menu/5373266979635331163,200,true,header
La Tabla,Denneweg,41A,2514CD,'s-Gravenhage,,52.0856081,4.3121493,,,,false,,,,false,
Limón,Denneweg,39A,2514CC,'s-Gravenhage,,52.0855512,4.3122057,https://www.limon.nl/,https://www.limon.nl/,200,true,osm,https://www.limon.nl/menu,200,true,header
Wox,Lange Voorhout,51,2514EC,'s-Gravenhage,,52.0819976,4.3134173,,,,false,,,,false,
Pizza Beppe,Denneweg,43A,2514CD,'s-Gravenhage,,52.0856374,4.3121245,https://www.pizzabeppe.nl/vestigingen/den-haag,https://www.pizzabeppe.nl/vestigingen/den-haag,200,true,osm,https://www.pizzabeppe.nl/menu,200,true,footer
Sequenza,Spui,224,2511BX,'s-Gravenhage,,52.0756211,4.3191507,,,,false,,,,false,
Azucar Restaurant,Pletterijkade,29,2515SG,'s-Gravenhage,,52.0741821,4.3225272,https://www.azucar-restaurant.nl/,https://www.azucar-restaurant.nl/,200,true,osm,https://www.azucar-restaurant.nl/menu,200,true,slug
Mammamia Pizza,Denneweg,27,2514CC,'s-Gravenhage,,52.0853647,4.3123701,https://www.mammamiadenhaag.nl/,https://www.mammamiadenhaag.nl/,200,true,osm,https://www.mammamiadenhaag.nl/wp-content/uploads/2024/04/MAMMAMIA_LUNCH_MENU_APR_2024.pdf,200,true,link_text
Bruschetta,Denneweg,57,2514CD,'s-Gravenhage,,52.0858366,4.3119771,https://labruschetta.co/,https://labruschetta.co/,200,true,osm,https://labruschetta.co/menukaart/,200,true,header
Unknown,Mauritskade,79,2514HH,'s-Gravenhage,,52.0861976,4.3111466,,,,false,,,,false,
Jagertje,Jagerstraat,8,2514BZ,'s-Gravenhage,,52.0841547,4.3139606,,,,false,,,,false,
Lob's Restaurant,Denneweg,59,2514CD,'s-Gravenhage,,52.0858692,4.3119568,,,,false,,,,false,
Cottontree City,Lange Voorhout,98,2514EJ,'s-Gravenhage,,52.0827655,4.3147754,https://www.cottontree.nl/,https://www.cottontree.nl/,200,true,osm,https://www.cottontree.nl/menu,200,true,header
Oblique,Torenstraat,138,2513BW,'s-Gravenhage,,52.0783666,4.3043020,https://obliquerestaurant.nl/,https://obliquerestaurant.nl/,200,true,osm,https://obliquerestaurant.nl/menu-prijs/,200,true,header
Tanchi Viv,Spaarneplein,14,2515VK,'s-Gravenhage,,52.0738078,4.3268017,,,,false,,,,false,
Medi,Torenstraat,82,2513BT,'s-Gravenhage,,52.0775660,4.3057076,https://www.medirestaurantgroup.com/,https://www.medirestaurantgroup.com/,200,true,osm,https://www.medirestaurantgroup.com/menus/,200,true,nav
Hadramout Restaurant,Torenstraat,80,2513BT,'s-Gravenhage,,52.0775298,4.3058049,https://www.hadramout-yemen.nl/foodticket/,https://www.hadramout-yemen.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Krishna Vilas,Hooikade,56,2514BK,'s-Gravenhage,,52.0864025,4.3121244,https://krishnavilas.com/,https://krishnavilas.com/,200,true,osm,https://krishnavilas.com/,200,true,header
Pizza or Pasta,Stationsweg,138A,2515BS,'s-Gravenhage,,52.0713751,4.3210504,,,,false,,,,false,
Irawaddy,Spui,202,2511BX,'s-Gravenhage,,52.0758042,4.3187296,,,,false,,,,false,
Restaurant La Rana,Stationsweg,44,2515BN,'s-Gravenhage,,52.0736720,4.3191546,,,,false,,,,false,
Vincenzo's Denneweg,Denneweg,134,2514CL,'s-Gravenhage,,52.0859917,4.3116602,https://vincenzos.nl/,https://vincenzos.nl/,200,true,osm,https://vincenzos.nl/location/pizzeria-zeeheldenkwartier,200,true,link_text
Phad Thai,Stationsplein,5,2515BT,'s-Gravenhage,,52.0698531,4.3204388,https://phad-thai.nl/,https://phad-thai.nl/,200,true,osm,https://phad-thai.nl/,200,true,link_text
Reef Alyemen,Stationsweg,65,2515BJ,'s-Gravenhage,,52.0730795,4.3188623,,,,false,,,,false,
Chicko’s,Stationsweg,71,2515BJ,'s-Gravenhage,,52.0729526,4.3190008,,,,false,,,,false,
Kampong Express & Super Crepe,Stationsplein,5A,2515BT,'s-Gravenhage,,52.0698292,4.3203833,https://www.kampong-stationsplein.nl/,https://www.kampong-stationsplein.nl/,200,true,osm,https://www.kampong-stationsplein.nl/index.php,200,true,slug
Nieuw Peking,Stationsplein,4B,2515BT,'s-Gravenhage,,52.0699089,4.3205670,https://nieuwpekingdenhaag.nl/,https://nieuwpekingdenhaag.nl/,200,true,osm,https://nieuwpekingdenhaag.nl/wp-content/uploads/2024/01/Nieuw-Peking-menu-2024.pdf,200,true,header
Milos Grieks restaurant,Laan van Wateringse Veld,69,2548BK,'s-Gravenhage,,52.0340949,4.2840497,https://grieksrestaurantmilos.nl/,https://grieksrestaurantmilos.nl/,200,true,osm,https://grieksrestaurantmilos.nl/menukaart/,200,true,header
Wokrestaurant Man's Garden,Laan van Wateringse Veld,70,2548CC,'s-Gravenhage,,52.0342366,4.2847215,https://www.mansgarden.nl/,https://www.mansgarden.nl/,200,true,osm,https://www.mansgarden.nl/afhaal-aanbieding,200,true,link_text
Armada,Hobbemastraat,188,2526JT,'s-Gravenhage,,52.0681491,4.3012125,,,,false,,,,false,
Al Diyafah,Hoefkade,796,2526CT,'s-Gravenhage,,52.0671187,4.3110918,,,,false,,,,false,
Meydan,Hobbemaplein,83,2526JD,'s-Gravenhage,,52.0668307,4.2981395,,,,false,,,,false,
Akdeniz,Snijdersstraat,93,2525BW,'s-Gravenhage,,52.0666624,4.2994200,,,,false,,,,false,
Lalezar,Hobbemaplein,97,2526JD,'s-Gravenhage,,52.0671892,4.2986308,,,,false,,,,false,
ByŞef,Van der Kunstraat,55,2521BA,'s-Gravenhage,,52.0655384,4.3190878,,,,false,,,,false,
Saray,Schalk Burgerstraat,196,2572VD,'s-Gravenhage,,52.0631198,4.2936113,,,,false,,,,false,
Yemek Dunyasi,Herman Costerstraat,346,2571PL,'s-Gravenhage,,52.0647195,4.2983667,,,,false,,,,false,
Soeboer,Brouwersgracht,29,2512EP,'s-Gravenhage,,52.0730435,4.3055517,,,,false,,,,false,
Hanedan,Paul Krugerlaan,147,2571HD,'s-Gravenhage,,52.0690305,4.2886936,,,,false,,,,false,
Bab Mansour,Paul Krugerlaan,274,2571HS,'s-Gravenhage,,52.0683706,4.2935173,,,,false,,,,false,
Tadim Restaurant,Schalk Burgerstraat,40,2572TZ,'s-Gravenhage,,52.0679364,4.2937680,,,,false,,,,false,
Eethuis Marina Smir,Rijswijkseweg,280,2516ER,'s-Gravenhage,,52.0686744,4.3275680,https://www.eethuis-marina-smir-den-haag.nl/contact,https://www.eethuis-marina-smir-den-haag.nl/contact,200,true,osm,https://www.eethuis-marina-smir-den-haag.nl/,200,true,link_text
Ates,Beijersstraat,64,2572BH,'s-Gravenhage,,52.0671506,4.2901582,,,,false,,,,false,
S'et,Dierenselaan,184,2573KN,'s-Gravenhage,,52.0660679,4.2835224,,,,false,,,,false,
Tian Tian,Apeldoornselaan,221,2573LJ,'s-Gravenhage,,52.0660779,4.2804557,,,,false,,,,false,
La Rey,De la Reyweg,247,2571EG,'s-Gravenhage,,52.0668626,4.2868425,,,,false,,,,false,
Taste of India,Zuiderparklaan,131,2574HD,'s-Gravenhage,,52.0670362,4.2774940,,,,false,,,,false,
Bogor,Chasséstraat,15,,'s-Gravenhage,NL,52.0786379,4.2903125,,,,false,,,,false,
Indisch Geluk,2e Sweelinckstraat,115,2517GW,'s-Gravenhage,,52.0840577,4.2780711,https://www.restaurantindischgeluk.nl/,https://www.restaurantindischgeluk.nl/,200,true,osm,https://www.restaurantindischgeluk.nl/menu,200,true,header
Nefeli Deli,Valeriusstraat,88,2517HT,'s-Gravenhage,,52.0859558,4.2787638,,,,false,,,,false,
L'Amour Toujours,Prins Hendrikplein,10,2518JB,'s-Gravenhage,,52.0826022,4.2939243,https://www.lamour-toujours.nl/nl/,https://www.lamour-toujours.nl/nl/,200,true,osm,https://www.lamour-toujours.nl/nl/menu/,200,true,nav
Toko Semarang,Danckertsstraat,77,2517TG,'s-Gravenhage,,52.0841847,4.2784476,https://tokosemarang.eu/,https://tokosemarang.eu/,200,true,osm,https://tokosemarang.eu/wp-content/uploads/2022/12/20221224_Gerechten-Toko-Semarang-zonder-codes-en-zonder-prijzen.pdf,200,true,link_text
Haley's Comet Breakfastclub,Piet Heinstraat,133,2518CG,'s-Gravenhage,,52.0810389,4.2965582,https://haleyscometbreakfastclub.nl/,https://haleyscometbreakfastclub.nl/,200,true,osm,,,false,
La Tavola,Valeriusstraat,81,2517HP,'s-Gravenhage,,52.0861688,4.2791811,https://latavola.nl/,https://latavola.nl/,,true,reuse,,,false,
Don Senise,Laan van Meerdervoort,14,2517AK,'s-Gravenhage,,52.0861871,4.2992766,,,,false,,,,false,
Room,Anna Paulownaplein,16,2518BK,'s-Gravenhage,,52.0846803,4.3000911,https://www.roomdenhaag.com/,https://www.roomdenhaag.com/,200,true,osm,https://www.roomdenhaag.com/about,200,true,header
Ahmet Usta,Stationsweg,172,2515BS,'s-Gravenhage,,52.0709091,4.3216058,https://www.ahmetusta.nl/,https://www.ahmetusta.nl/,200,true,osm,https://www.ahmetusta.nl/menu/,200,true,slug
Isaku-iki,Anna Paulownastraat,17,2518BA,'s-Gravenhage,,52.0835109,4.3007160,http://www.isakuiki.eu/,http://www.isakuiki.eu/,200,true,osm,http://www.isakuiki.eu/menu,200,true,nav
RestoBar Bayonne,Anna Paulownaplein,3,2518BK,'s-Gravenhage,,52.0847555,4.2993834,,,,false,,,,false,
Carmil,Piet Heinstraat,29,2518CB,'s-Gravenhage,,52.0824089,4.2997828,https://www.carmil.nl/,https://www.carmil.nl/,200,true,osm,https://www.carmil.nl/,200,true,link_text
Jacobs Bar & Grill,Anna Paulownaplein,4,2518BK,'s-Gravenhage,,52.0846148,4.2992511,,,,false,,,,false,
Old Fashion Den Haag,Prins Hendrikstraat,53,2518HJ,'s-Gravenhage,,52.0819119,4.2931803,,,,false,,,,false,
Plenty,Piet Heinstraat,37,2518CB,'s-Gravenhage,,52.0823481,4.2996274,https://www.plentydenhaag.nl/,https://www.plentydenhaag.nl/,200,true,osm,https://www.plentydenhaag.nl/,200,true,header
Hendriks,Prins Hendrikstraat,55A,2518HK,'s-Gravenhage,,52.0818736,4.2930899,https://restauranthendriks.nl/,https://restauranthendriks.nl/,200,true,osm,https://restauranthendriks.nl/menu,200,true,slug
Suhumi,Elandstraat,48,2513GT,'s-Gravenhage,,52.0812212,4.2985684,https://suhumi.nl/,https://suhumi.nl/,200,true,osm,https://suhumi.nl/menu/,200,true,header
Pearl,Zeestraat,19,2518AA,'s-Gravenhage,,52.0840985,4.3041646,,,,false,,,,false,
Señor Torres,Zoutmanstraat,57,2518GN,'s-Gravenhage,,52.0830090,4.2940626,,,,false,,,,false,
Tanta Roba,Zeestraat,58C;58A,2518AB,'s-Gravenhage,,52.0848264,4.3029133,,,,false,,,,false,
Villa Coucou,Laan van Meerdervoort,6,2517AJ,'s-Gravenhage,,52.0864091,4.2999245,,,,false,,,,false,
Bar Bea,Veenkade,7,2513EE,'s-Gravenhage,,52.0800209,4.3027962,https://www.barbeadenhaag.nl/nl/,https://www.barbeadenhaag.nl/nl/,200,true,osm,https://www.barbeadenhaag.nl/nl/menu/,200,true,nav
Kamer,Zoutmanstraat,8,2518GP,'s-Gravenhage,,52.0810410,4.2960083,,,,false,,,,false,
De Bistrooh,Toussaintkade,8,2513CJ,'s-Gravenhage,,52.0804550,4.3030212,https://www.debistrooh.nl/,https://www.debistrooh.nl/,200,true,osm,https://debistrooh.nl/ons-menu,200,true,sitemap
Mad’Ras,Piet Heinstraat,99,2518CE,'s-Gravenhage,,52.0814840,4.2975186,,,,false,,,,false,
Dua,Mallemolen,10A,2585XJ,'s-Gravenhage,,52.0888803,4.3101266,,,,false,,,,false,
Kurk,Mallemolen,12A,2585XJ,'s-Gravenhage,,52.0889151,4.3100827,,,,false,,,,false,
SeleraKu,Laan van Meerdervoort,7E,2517AB,'s-Gravenhage,,52.0859624,4.2980527,http://www.seleraku.eu/,http://www.seleraku.eu/,200,true,osm,,,false,
Interna,Javastraat,29,2585AC,'s-Gravenhage,,52.0887574,4.3084764,,,,false,,,,false,
Fouquet by Meere,Javastraat,31A,2585AC,'s-Gravenhage,,52.0887713,4.3085796,,,,false,,,,false,
TEDS all day brunch - The Hague,Frederikstraat,32,2514LK,'s-Gravenhage,,52.0874503,4.3104773,,,,false,,,,false,
Somos Perú,Javastraat,13,2585AB,'s-Gravenhage,,52.0886094,4.3075409,https://somos-peru.nl/nl/,https://somos-peru.nl/nl/,200,true,osm,https://somos-peru.nl/nl/celebrate-fathers-day-at-somos-peru-with-a-special-menu/,200,true,link_text
Sarban,Frederikstraat,34,2514LK,'s-Gravenhage,,52.0875085,4.3104374,https://sarban.nl/den-haag/,https://sarban.nl/den-haag/,200,true,osm,https://sarban.nl/menu/,200,true,header
Eetcafé de Mallemolen,Mallemolen,39,2585XG,'s-Gravenhage,,52.0890012,4.3102289,,,,false,,,,false,
Andermanskeuken,Frederikstraat,56,2514LL,'s-Gravenhage,,52.0879337,4.3100777,,,,false,,,,false,
The Raffles,Javastraat,65,2585AG,'s-Gravenhage,,52.0891630,4.3102320,,,,false,,,,false,
Bistro-Mer,Javastraat,9,2585AB,'s-Gravenhage,,52.0885804,4.3073465,,,,false,,,,false,
Follia,Frederikstraat,967B,2514LJ,'s-Gravenhage,,52.0885127,4.3098707,https://follia.nl/,https://follia.nl/,,true,reuse,https://www.pocketmenu.nl/,200,true,link_text
Lorelei,Regentesseplein,11,2562EV,'s-Gravenhage,,52.0767402,4.2833108,https://loreleicafe.nl/,https://loreleicafe.nl/,200,true,osm,https://loreleicafe.nl/menu/,200,true,nav
Finjal,Weimarstraat,52,2562GZ,'s-Gravenhage,NL,52.0775610,4.2846041,https://djebena.nl/,https://djebena.nl/,200,true,osm,https://djebena.nl/oost-afrikaanse-gerechten-restaurant-menu/,200,true,header
Hang Yee,Weimarstraat,404,2562HX,'s-Gravenhage,,52.0717884,4.2736606,https://www.hangyee.nl/foodticket/,https://www.hangyee.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Tiflis,Weimarstraat,417,2562HM,'s-Gravenhage,,52.0719036,4.2733131,https://tiflisrestaurant.nl/foodticket/,https://tiflisrestaurant.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Hudson,Poeldijkseweg,47,2544NS,'s-Gravenhage,,52.0280292,4.2537876,https://www.restauranthudson.nl/,https://www.restauranthudson.nl/,200,true,osm,https://www.restauranthudson.nl/menukaart,200,true,nav
Buza,Valkenbosplein,10,2563CA,'s-Gravenhage,,52.0788749,4.2761833,https://restaurant-buza.com/,https://restaurant-buza.com/,200,true,osm,,,false,
FOAM Catering,Frederikstraat,44,2514LL,'s-Gravenhage,,52.0877012,4.3102729,https://www.foamcatering.nl/,https://www.foamcatering.nl/,200,true,osm,https://www.foamcatering.nl/lunch-ontbijt/,200,true,header
Djojo,Beeklaan,175,2562AD,'s-Gravenhage,,52.0738119,4.2816393,,,,false,,,,false,
Kang Man,Regentesselaan,193A,2562CX,'s-Gravenhage,,52.0746208,4.2832802,,,,false,,,,false,
Shereen,Weimarstraat,111,2562GT,'s-Gravenhage,,52.0761139,4.2814201,https://www.restaurantshereen.nl/foodticket/,https://www.restaurantshereen.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Primavera,Beeklaan,305,2562AH,'s-Gravenhage,,52.0764212,4.2794997,https://www.pizzaprimavera-denhaag.nl/,https://www.pizzaprimavera-denhaag.nl/,200,true,osm,https://www.pizzaprimavera-denhaag.nl/,200,true,link_text
Vuvu,Weimarstraat,50,2562GZ,'s-Gravenhage,,52.0775992,4.2846767,,,,false,,,,false,
Restaurant Amon,De Gheijnstraat,86,2562NR,'s-Gravenhage,,52.0722580,4.2845222,,,,false,,,,false,
Ram’s,Beeklaan,277,2562AH,'s-Gravenhage,,52.0759233,4.2799712,https://www.ramsrotidenhaag.nl/foodticket/,https://www.ramsrotidenhaag.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Gold River,Weimarstraat,287,2562HJ,'s-Gravenhage,,52.0738132,4.2772914,https://www.goldriverdenhaag.nl/foodticket/,https://www.goldriverdenhaag.nl/foodticket/,200,true,osm,https://www.foodticket.nl/,200,true,footer
Ramen Ohashi,Weimarstraat,139,2562GV,'s-Gravenhage,,52.0758515,4.2808754,https://ramenohashi.nl/,https://ramenohashi.nl/,200,true,osm,,,false,
Rakang Thai,Beeklaan,344,2562BG,'s-Gravenhage,,52.0771564,4.2782943,,,,false,,,,false,
Kleurhap,Fahrenheitstraat,354,2561EM,'s-Gravenhage,,52.0748566,4.2729669,https://www.kleurdenhaag.nl/cafe/,https://www.kleurdenhaag.nl/cafe/,200,true,osm,,,false,
Sirtaki,Kamperfoelieplein,10A,2563HW,'s-Gravenhage,,52.0732943,4.2675032,,,,false,,,,false,
Berg en Dal,Daal en Bergselaan,11,2565AB,'s-Gravenhage,,52.0725918,4.2498630,https://www.bistrobergendal.nl/tennispark-berg-en-dal,https://www.bistrobergendal.nl/tennispark-berg-en-dal,200,true,osm,https://www.bistrobergendal.nl/agenda/2019/2/14/donderdag-14-februari-valentijnsdiner-,200,true,sitemap
Villa Ockenburg,Monsterseweg,4,2553RL,'s-Gravenhage,,52.0535124,4.2186425,https://villaockenburgh.nl/,https://villaockenburgh.nl/,200,true,osm,https://villaockenburgh.nl/menukaart/,200,true,header
Appels & Peren,Appelstraat,155,2564ED,'s-Gravenhage,,52.0661870,4.2528849,https://appelsenperen.restaurant/,https://appelsenperen.restaurant/,200,true,osm,https://appelsenperen.restaurant/menu/,200,true,header
Bar & Restaurant SEB,Lijsterbesplein,2,2563KX,'s-Gravenhage,,52.0746019,4.2645427,,,,false,,,,false,
Beau Dining & Drinks,Goudsbloemlaan,154,2565CW,'s-Gravenhage,,52.0766639,4.2588629,https://www.beaudiningdrinks.nl/,https://www.beaudiningdrinks.nl/,200,true,osm,https://www.beaudiningdrinks.nl/?page_id=22,200,true,nav
De Beren,Laan van Meerdervoort,265A,2563AC,'s-Gravenhage,,52.0794266,4.2787548,https://www.beren.nl/vestigingen/den-haag-laan-van-meerdervoort,https://www.beren.nl/vestigingen/den-haag-laan-van-meerdervoort,200,true,osm,https://www.beren.nl/menu,200,true,header
Bouzy Restaurant,,,,,,52.0864826,4.3119904,,,,false,,,,false,
De Resident,,,,,,52.0848856,4.3125852,,,,false,,,,false,
Daytime lunch & drinks,Denneweg,5,2514CB,'s-Gravenhage,,52.0844698,4.3133764,https://www.lunchroomdaytime.nl/,https://www.lunchroomdaytime.nl/,200,true,osm,https://www.lunchroomdaytime.nl/menukaart,200,true,header
Oker,,,,,,52.0861474,4.3117922,https://restaurantoker.nl/,https://restaurantoker.nl/,200,true,osm,https://restaurantoker.nl/menu,200,true,header
Ben Kei,,,,,,52.0861344,4.3115260,https://www.benkeidenhaag.nl/,https://www.benkeidenhaag.nl/,200,true,osm,,,false,
De Peper Authentic Thai Food,Wilgstraat,36,2565ME,'s-Gravenhage,,52.0797609,4.2712464,,,,false,,,,false,
Saludable Taqueria,Goudenregenstraat,40,2565EX,'s-Gravenhage,,52.0743853,4.2659110,https://saludable.nl/,https://saludable.nl/,200,true,osm,https://bestellen.saludable.nl/,200,true,link_text
Mr Sushi,Laan van Meerdervoort,267A,2563AD,'s-Gravenhage,,52.0793982,4.2786728,https://denhaag.mrsushi.nl/,https://denhaag.mrsushi.nl/,200,true,osm,https://denhaag.mrsushi.nl/index.php,200,true,slug
Poesaka-Malacca,Vlierboomstraat,545,2564JG,'s-Gravenhage,,52.0673947,4.2541416,,,,false,,,,false,
Depot Podjok,Bankastraat,97,2585EJ,'s-Gravenhage,,52.0922552,4.3038186,https://www.depotpodjok.nl/,https://www.depotpodjok.nl/,200,true,osm,https://www.depotpodjok.nl/menu,200,true,nav
Partners,Leyweg,1112,2545GZ,'s-Gravenhage,,52.0474540,4.2782420,,,,false,,,,false,
Grillrestaurant Papyrus,Ambachtsgaarde,134,2542EJ,'s-Gravenhage,,52.0349081,4.2657685,,,,false,,,,false,
Parkoers,Marie Heinenweg,3,2533SX,'s-Gravenhage,,52.0544001,4.2805576,,,,false,,,,false,
Fong Shou,Leyweg,533,2545GG,'s-Gravenhage,,52.0505822,4.2724491,,,,false,,,,false,
La Scala,Vlierboomstraat,497,2564JE,'s-Gravenhage,,52.0678037,4.2551882,https://www.lascala-pizza.nl/,https://www.lascala-pizza.nl/,200,true,osm,,,false,
't Opkikkertje,Meester P. Droogleever Fortuynweg,59,2533SP,'s-Gravenhage,,52.0529635,4.2874709,,,,false,,,,false,
Golden Wok Zuiderpark,Meester P. Droogleever Fortuynweg,69,2533SP,'s-Gravenhage,,52.0531289,4.2883114,,,,false,,,,false,
Restaurant Caribbean,Leggelostraat,71,2541HR,'s-Gravenhage,,52.0429245,4.2772846,,,,false,,,,false,
Pavarotti to go,De Savornin Lohmanplein,10,2566AB,'s-Gravenhage,,52.0665809,4.2445712,,,,false,,,,false,
Tadında Çiğköfte,Leyweg,867,2545HB,'s-Gravenhage,,52.0442398,4.2807633,https://www.tadindacigkofte-denhaag.nl/,https://www.tadindacigkofte-denhaag.nl/,200,true,osm,https://www.tadindacigkofte-denhaag.nl/,200,true,link_text
Brasserie Mondriaan,De Savornin Lohmanplein,37,2566AE,'s-Gravenhage,,52.0667619,4.2456083,,,,false,,,,false,
Marmaris Kijkduin,Teunisbloemplein,18,2555AA,'s-Gravenhage,,52.0629708,4.2267896,,,,false,,,,false,
